nr_registro,id_empresa,marca_comercial,formulacao,classe,classe_toxicologica,classe_ambiental,situacao
4411,32,Invernada,SL - Concentrado Solúvel,Herbicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
2698,46,Invest,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
27017,45,Invict,EC - Concentrado Emulsionável,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
07323,45,Inzak Zeon; Engeo Zeon;,Formulação mista CS e SC,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
07823,44,Inédito,OD - Dispersão de Óleo,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
35323,77,Ippon,SE - Suspo-Emulsão,Acaricida/Bactericida/Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
12120,11,Iprodione Nortox,SC - Suspensão Concentrada,Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
45519,28,Irado 800 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
43724,228,Ironmax Pro,RB - Isca,Moluscicida,Não Classificado - Produto Não Classificado,Produto Perigoso ao Meio Ambiente,True
34721,128,Isa 3,SC - Suspensão Concentrada,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
15120,104,IsaControl,OD - Dispersão de Óleo,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
30125,49,Isamar,WP - Pó Molhável,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
17925,157,Isaryd FR 25,GL - Gel Emulsionável,Inseticida Microbiológico,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
2048710,33,Isatalonil,WP - Pó Molhável,Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
2088605,33,Isatalonil 500 SC,SC - Suspensão Concentrada,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
06823,237,Isca Formicida Atta Mex-S2; Isca Formicida Atta Mex-S2 HR;,RB - Isca,Formicida/Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
2996,237,Isca Formicida Atta Mex-S; Isca Formicida Atta Mex-S HR;,RB - Isca,Formicida,Não Classificado - Produto Não Classificado,Produto Muito Perigoso ao Meio Ambiente,True
39417,264,Iscalure Armigera,GE - Gerador de gás,Feromônio,Pouco Tóxico,Produto Pouco Perigoso ao Meio Ambiente,True
08221,264,Iscalure BW 60,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
03301,264,Iscalure Bonagota,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
06600,264,Iscalure Cydia,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
3405,264,Iscalure Grafolita,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto de Baixo Risco ao Meio Ambiente,True
8105,264,Iscalure TML Plug,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto de Baixo Risco ao Meio Ambiente,True
03201,264,Iscalure Tuta,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
8213,51,Ishipron,EC - Concentrado Emulsionável,Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
27318,54,Isomate-OFM TT,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
22825,54,Isonet-T; Isonet-Tuta;,GE - Gerador de gás,Feromônio,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
09125,11,Isoxaflutol Florestal Nortox,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
44724,11,Isoxaflutol Nortox,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
08024,22,Isoxaflutole 750 WG UPL BR,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
27925,5,Isoxaflutole 750 g/Kg WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
19823,57,Izaturbo; Isa-Vit; Isa-Vitt; Biozaria; Biotrinsic Isaria; QuestFly; Accionfungi; Accionfungi Isaria;,OD - Dispersão de Óleo,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
13808,22,Jacaré,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
32219,21,Jaffa,EC - Concentrado Emulsionável,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
13307,35,Jaguar,SL - Concentrado Solúvel,Herbicida,Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,True
05720,35,JaguarUltra-S; PanoramicUltra-S;,SL - Concentrado Solúvel,Herbicida,Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,True
18317,31,Jambtrin 120 EC,EC - Concentrado Emulsionável,Inseticida,Categoria 2  Produto Altamente Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
30225,16,Jangada,OD - Dispersão de Óleo,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
36625,16,Jangada II,OD - Dispersão de Óleo,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
31018,28,Jaran 500 SC,SC - Suspensão Concentrada,Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
11018,28,Java 200 SP,SP - Pó Solúvel,Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
23017,30,Javelin WG,WG - Grânulos Dispersíveis em Água,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
29717,22,Jess,EC - Concentrado Emulsionável,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
32524,45,Joiner Pro,SC - Suspensão Concentrada,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
11523,45,Joiner; Drexios; Laudento 200 SC;,SC - Suspensão Concentrada,Acaricida/Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
30521,35,Jornada HL,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
32322,31,Joya,SC - Suspensão Concentrada,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
1911,19,Judoka,EC - Concentrado Emulsionável,Inseticida,Categoria 3  Produto Moderadamente Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
23521,19,Judoka Super 250 CS,CS - Suspensão de Encapsulado,Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
08622,21,Jumbo BR,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
8808,21,Jump,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
794,21,Juno,EC - Concentrado Emulsionável,Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
15323,35,Juvix,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
15223,35,Juvix BR,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
1148394,87,K-Obiol 25 EC,EC - Concentrado Emulsionável,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,True
2298794,87,K-Obiol 2P,DP - Pó Seco,Inseticida,Não Classificado - Produto Não Classificado,Produto Muito Perigoso ao Meio Ambiente,True
1497,87,K-Othrine 2P,DP - Pó Seco,Inseticida,Não Classificado - Produto Não Classificado,Produto Muito Perigoso ao Meio Ambiente,True
36123,44,K-Zon,EC - Concentrado Emulsionável,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
21922,1,KBR PDG07,OD - Dispersão de Óleo,Fungicida microbiológico/Nematicida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
25022,1,KBR PDG08,WP - Pó Molhável,Fungicida microbiológico/Nematicida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
32317,1,KBR-229232FFWP-02,WP - Pó Molhável,Acaricida Microbiológico/Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
29020,1,KBR-22PLFCWP-01,WP - Pó Molhável,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
22920,1,KBR-22PLFCWP-02,WP - Pó Molhável,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
35623,1,KBR-829M1-01,Nematóides vivos,Agente Biológico de Controle,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
18822,1,KBR-829M1-03,Nematóides vivos,Agente Biológico de Controle,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
16217,1,KBR-H19S3,SC - Suspensão Concentrada,Inseticida Microbiológico,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
31917,1,KBR-M19232DFEWP,WP - Pó Molhável,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
32517,1,KBR-PMM1,XX - Outras,Agente Biológico de Controle,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
31723,1,KBR-S39M1-01,Nematóides vivos,Agente Biológico de Controle,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
00926,1,KBR-T1H57OD1,OD - Dispersão de Óleo,Fungicida microbiológico/Nematicida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
50325,28,Kaiju 480 SL,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
13516,44,Kairos,WP - Pó Molhável,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
13811,27,Kaiso 250 CS,CG - Granulado Encapsulado,Inseticida,Categoria 3  Produto Moderadamente Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
20423,27,Kaiso Max,SC - Suspensão Concentrada,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
11020,44,Kaivana,CS - Suspensão de Encapsulado,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
09101,22,Kaligreen,SP - Pó Solúvel,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Pouco Perigoso ao Meio Ambiente,True
32321,22,Kaligreen Pro,SP - Pó Solúvel,Fungicida,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
44625,69,Kamaitachi 800 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
28424,60,Kamazole,EC - Concentrado Emulsionável,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
8907,21,Kamex 900 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
27520,89,Kamoi Pro; BioRoof;,WP - Pó Molhável,Fungicida microbiológico,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
35324,51,Kandí,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
20519,28,Kaner 800 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
01826,28,Kankan EC Max,EC - Concentrado Emulsionável,Herbicida,Categoria 3  Produto Moderadamente Tóxico,Produto Pouco Perigoso ao Meio Ambiente,True
13725,65,Kanopus,SC - Suspensão Concentrada,Acaricida/Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
02521,28,Kantor 1000 EC,EC - Concentrado Emulsionável,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
23822,225,Karamujo Bio,RB - Isca,Formicida,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
00326,45,Karate Duo; Karate Duo EC;,EC - Concentrado Emulsionável,Acaricida/Inseticida,Categoria 2  Produto Altamente Tóxico,Produto Altamente Perigoso ao Meio Ambiente,True
08799,45,Karate Zeon 250 CS,CS - Suspensão de Encapsulado,Inseticida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Altamente Perigoso ao Meio Ambiente,True
01700,45,Karate Zeon 50 CS,CS - Suspensão de Encapsulado,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
408303,21,Karmex 800,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
10419,28,Kasan 800 WP,WP - Pó Molhável,Acaricida/Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
01319,28,Kasan Max 750 WG,WG - Grânulos Dispersíveis em Água,Acaricida/Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
33223,22,Kashmir,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
1648702,22,Kasumin; Kasumaiz;,SL - Concentrado Solúvel,Bactericida/Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
00721,22,Kasuran,WP - Pó Molhável,Bactericida/Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,True
297,51,Katana,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
31121,210,Kayko 250 EC,EC - Concentrado Emulsionável,Fungicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
00600,265,Keepdry,DP - Pó Seco,Inseticida,Pouco Tóxico,Produto Pouco Perigoso ao Meio Ambiente,True
07921,265,Keepdry ORG,DP - Pó Seco,Inseticida,Não Classificado - Produto Não Classificado,Produto Pouco Perigoso ao Meio Ambiente,True
40425,21,Keeper,EC - Concentrado Emulsionável,Regulador de Crescimento,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
2511,76,Kelion 50 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
24021,81,Kelper 400 SC,SC - Suspensão Concentrada,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
13424,266,Kelud,WP - Pó Molhável,Inseticida Microbiológico,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,True
17121,51,Kenja,SC - Suspensão Concentrada,Fungicida,Não Classificado - Produto Não Classificado,Produto Muito Perigoso ao Meio Ambiente,True
24518,22,Kennox,EC - Concentrado Emulsionável,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
7309,62,Kentan 40 WG,WG - Grânulos Dispersíveis em Água,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
57025,28,Kenzo 700 WG,WG - Grânulos Dispersíveis em Água,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
09201,21,Keshet 25 EC,EC - Concentrado Emulsionável,Inseticida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
29523,46,Keyra,SE - Suspo-Emulsão,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
26517,25,Keyzol EC,EC - Concentrado Emulsionável,Fungicida,Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,True
15717,267,Kick-Off 480 SL,SL - Concentrado Solúvel,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,True
11217,160,Kicker,SC - Suspensão Concentrada,Herbicida,Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,True
